Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3, Node4, Magnitude4, Angle4, pu4
"X2785518C", 0.208, 1,    118.641,   81.8,   0.98794, 2,    118.648,  -98.2,     0.988, 0, 0, 0, 0, 0, 0, 0, 0
"X3029503C", 0.208, 1,     118.65,   81.8,   0.98802, 2,    118.657,  -98.2,   0.98807, 0, 0, 0, 0, 0, 0, 0, 0
"X2748140A", 0.208, 1,    130.078,  -45.5,    1.0832, 2,    130.085,  134.5,    1.0832, 0, 0, 0, 0, 0, 0, 0, 0
"X2891575C", 0.208, 1,     121.61,   83.3,    1.0127, 2,    121.617,  -96.7,    1.0127, 0, 0, 0, 0, 0, 0, 0, 0
"X2842329C", 0.208, 1,    122.092,   78.7,    1.0167, 2,    122.099, -101.3,    1.0167, 0, 0, 0, 0, 0, 0, 0, 0
"X3254212B", 0.208, 1,    74.7206, -175.0,   0.62221, 2,    74.7249,    5.0,   0.62225, 0, 0, 0, 0, 0, 0, 0, 0
"X3198348A", 0.208, 1,    123.013,  -37.1,    1.0244, 2,     123.02,  142.9,    1.0244, 0, 0, 0, 0, 0, 0, 0, 0
"X3178979C", 0.208, 1,     115.27,   75.5,   0.95987, 2,    115.277, -104.5,   0.95993, 0, 0, 0, 0, 0, 0, 0, 0
"X2879054A", 0.208, 1,    118.462,  -40.7,   0.98646, 2,    118.469,  139.3,   0.98651, 0, 0, 0, 0, 0, 0, 0, 0
"X3085388B", 0.208, 1,    72.2617, -175.4,   0.60174, 2,    72.2659,    4.6,   0.60177, 0, 0, 0, 0, 0, 0, 0, 0
"X2991914C", 0.208, 1,    112.526,   75.3,   0.93703, 2,    112.533, -104.7,   0.93708, 0, 0, 0, 0, 0, 0, 0, 0
"X2785534B", 0.208, 1,    63.6664, -176.3,   0.53016, 2,      63.67,    3.7,   0.53019, 0, 0, 0, 0, 0, 0, 0, 0
"X3122835B", 0.208, 1,     63.122, -176.4,   0.52563, 2,    63.1256,    3.5,   0.52566, 0, 0, 0, 0, 0, 0, 0, 0
"X3085395A", 0.208, 1,    121.308,  -42.2,    1.0102, 2,    121.315,  137.8,    1.0102, 0, 0, 0, 0, 0, 0, 0, 0
"X2879064A", 0.208, 1,    121.904,  -42.0,    1.0151, 2,    121.911,  138.0,    1.0152, 0, 0, 0, 0, 0, 0, 0, 0
"X3066814B", 0.208, 1,    63.7951, -176.2,   0.53123, 2,    63.7988,    3.8,   0.53126, 0, 0, 0, 0, 0, 0, 0, 0
"X2821087A", 0.208, 1,    120.145,  -39.6,    1.0005, 2,    120.152,  140.4,    1.0005, 0, 0, 0, 0, 0, 0, 0, 0
"X2860479B", 0.208, 1,    62.4324, -176.6,   0.51988, 2,     62.436,    3.4,   0.51991, 0, 0, 0, 0, 0, 0, 0, 0
"X3728042A", 0.208, 1,    131.912,  -44.9,    1.0984, 2,    131.919,  135.1,    1.0985, 0, 0, 0, 0, 0, 0, 0, 0
"X2935557A", 0.208, 1,    131.129,  -45.4,    1.0919, 2,    131.137,  134.6,     1.092, 0, 0, 0, 0, 0, 0, 0, 0
"X2822864C", 0.208, 1,    119.062,   79.9,   0.99145, 2,    119.068, -100.1,    0.9915, 0, 0, 0, 0, 0, 0, 0, 0
"X3235247A", 0.208, 1,    130.105,  -45.5,    1.0834, 2,    130.113,  134.5,    1.0835, 0, 0, 0, 0, 0, 0, 0, 0
"X3251807A", 0.208, 1,    128.968,  -45.6,    1.0739, 2,    128.975,  134.3,     1.074, 0, 0, 0, 0, 0, 0, 0, 0
"X2804282C", 0.208, 1,    117.536,   79.7,   0.97874, 2,    117.543, -100.3,    0.9788, 0, 0, 0, 0, 0, 0, 0, 0
"X2935560C", 0.208, 1,    110.762,   75.3,   0.92233, 2,    110.768, -104.7,   0.92239, 0, 0, 0, 0, 0, 0, 0, 0
"X3104145B", 0.208, 1,    63.1683, -176.4,   0.52601, 2,     63.172,    3.6,   0.52604, 0, 0, 0, 0, 0, 0, 0, 0
"X3086078A", 0.208, 1,    125.116,  -34.9,    1.0419, 2,    125.124,  145.1,    1.0419, 0, 0, 0, 0, 0, 0, 0, 0
"X2860477A", 0.208, 1,    131.339,  -45.2,    1.0937, 2,    131.347,  134.8,    1.0937, 0, 0, 0, 0, 0, 0, 0, 0
"X3645811C", 0.208, 1,    113.235,   75.2,   0.94293, 2,    113.242, -104.8,   0.94298, 0, 0, 0, 0, 0, 0, 0, 0
"X3102793B", 0.208, 1,    63.0599, -176.5,   0.52511, 2,    63.0635,    3.5,   0.52514, 0, 0, 0, 0, 0, 0, 0, 0
"X2991910B", 0.208, 1,    61.4568, -176.2,   0.51176, 2,    61.4603,    3.8,   0.51179, 0, 0, 0, 0, 0, 0, 0, 0
"X2710511A", 0.208, 1,     132.56,  -44.7,    1.1039, 2,    132.568,  135.2,    1.1039, 0, 0, 0, 0, 0, 0, 0, 0
"X2860486C", 0.208, 1,    118.214,   81.7,   0.98439, 2,    118.221,  -98.3,   0.98445, 0, 0, 0, 0, 0, 0, 0, 0
"X2935551C", 0.208, 1,    117.631,   79.7,   0.97954, 2,    117.638, -100.3,   0.97959, 0, 0, 0, 0, 0, 0, 0, 0
"X2729409B", 0.208, 1,    62.3814, -176.6,   0.51946, 2,     62.385,    3.4,   0.51949, 0, 0, 0, 0, 0, 0, 0, 0
"X2973833B", 0.208, 1,      60.23, -174.8,   0.50155, 2,    60.2335,    5.2,   0.50157, 0, 0, 0, 0, 0, 0, 0, 0
"X2897769C", 0.208, 1,    110.859,   74.6,   0.92314, 2,    110.866, -105.4,    0.9232, 0, 0, 0, 0, 0, 0, 0, 0
"X3216368C", 0.208, 1,    110.759,   75.3,   0.92231, 2,    110.765, -104.7,   0.92236, 0, 0, 0, 0, 0, 0, 0, 0
"X2860490A", 0.208, 1,    120.445,  -42.5,     1.003, 2,    120.452,  137.5,     1.003, 0, 0, 0, 0, 0, 0, 0, 0
"X2861158C", 0.208, 1,     121.79,   83.3,    1.0142, 2,    121.797,  -96.7,    1.0142, 0, 0, 0, 0, 0, 0, 0, 0
"X3141399C", 0.208, 1,    118.198,   81.7,   0.98426, 2,    118.205,  -98.3,   0.98432, 0, 0, 0, 0, 0, 0, 0, 0
"X3122816B", 0.208, 1,    63.1476, -176.5,   0.52584, 2,    63.1512,    3.5,   0.52587, 0, 0, 0, 0, 0, 0, 0, 0
"X2992556C", 0.208, 1,    123.027,   83.5,    1.0245, 2,    123.035,  -96.5,    1.0245, 0, 0, 0, 0, 0, 0, 0, 0
"X2897779C", 0.208, 1,    117.928,   81.1,   0.98201, 2,    117.935,  -98.9,   0.98206, 0, 0, 0, 0, 0, 0, 0, 0
"X2970811A", 0.208, 1,    129.068,  -45.6,    1.0748, 2,    129.076,  134.4,    1.0748, 0, 0, 0, 0, 0, 0, 0, 0
"X2991933C", 0.208, 1,    111.833,   75.0,   0.93125, 2,     111.84, -105.0,   0.93131, 0, 0, 0, 0, 0, 0, 0, 0
"X2729428A", 0.208, 1,    129.562,  -45.0,    1.0789, 2,     129.57,  134.9,    1.0789, 0, 0, 0, 0, 0, 0, 0, 0
"X3254216A", 0.208, 1,    128.888,  -45.1,    1.0733, 2,    128.896,  134.9,    1.0733, 0, 0, 0, 0, 0, 0, 0, 0
"X2897807B", 0.208, 1,    62.2154, -176.1,   0.51808, 2,     62.219,    3.9,   0.51811, 0, 0, 0, 0, 0, 0, 0, 0
"X2898522A", 0.208, 1,    124.625,  -35.1,    1.0378, 2,    124.632,  144.9,    1.0378, 0, 0, 0, 0, 0, 0, 0, 0
"X3048230C", 0.208, 1,    117.928,   81.1,   0.98201, 2,    117.935,  -98.9,   0.98206, 0, 0, 0, 0, 0, 0, 0, 0
"X3195327A", 0.208, 1,    129.094,  -45.6,     1.075, 2,    129.101,  134.4,     1.075, 0, 0, 0, 0, 0, 0, 0, 0
"X3047058A", 0.208, 1,    130.015,  -45.5,    1.0827, 2,    130.023,  134.5,    1.0827, 0, 0, 0, 0, 0, 0, 0, 0
"X2673313B", 0.208, 1,    62.9167, -176.4,   0.52392, 2,    62.9204,    3.6,   0.52395, 0, 0, 0, 0, 0, 0, 0, 0
"X3649302A", 0.208, 1,     132.11,  -45.0,    1.1001, 2,    132.118,  135.0,    1.1002, 0, 0, 0, 0, 0, 0, 0, 0
"X3729297A", 0.208, 1,    132.043,  -44.8,    1.0995, 2,     132.05,  135.2,    1.0996, 0, 0, 0, 0, 0, 0, 0, 0
"X2858163A", 0.208, 1,    130.041,  -45.5,    1.0829, 2,    130.049,  134.5,    1.0829, 0, 0, 0, 0, 0, 0, 0, 0
"X3214112B", 0.208, 1,    61.0112, -176.3,   0.50805, 2,    61.0147,    3.7,   0.50808, 0, 0, 0, 0, 0, 0, 0, 0
"X2685805A", 0.208, 1,     130.78,  -45.4,     1.089, 2,    130.788,  134.6,    1.0891, 0, 0, 0, 0, 0, 0, 0, 0
"X2991912A", 0.208, 1,    118.516,  -40.7,   0.98691, 2,    118.523,  139.3,   0.98696, 0, 0, 0, 0, 0, 0, 0, 0
"X3140238A", 0.208, 1,    129.204,  -45.6,    1.0759, 2,    129.212,  134.4,     1.076, 0, 0, 0, 0, 0, 0, 0, 0
"X3066830B", 0.208, 1,    61.4611, -176.8,    0.5118, 2,    61.4646,    3.2,   0.51183, 0, 0, 0, 0, 0, 0, 0, 0
"X3160878C", 0.208, 1,    119.896,   80.0,   0.99839, 2,    119.903, -100.0,   0.99845, 0, 0, 0, 0, 0, 0, 0, 0
"X2916609C", 0.208, 1,    118.685,   81.8,   0.98831, 2,    118.691,  -98.2,   0.98836, 0, 0, 0, 0, 0, 0, 0, 0
"X2876814A", 0.208, 1,    130.713,  -45.4,    1.0885, 2,    130.721,  134.6,    1.0885, 0, 0, 0, 0, 0, 0, 0, 0
"X3197646B", 0.208, 1,     63.534, -176.4,   0.52906, 2,    63.5377,    3.6,   0.52909, 0, 0, 0, 0, 0, 0, 0, 0
"X2973151A", 0.208, 1,    121.715,  -42.0,    1.0135, 2,    121.722,  138.0,    1.0136, 0, 0, 0, 0, 0, 0, 0, 0
"X3197627C", 0.208, 1,    117.897,   79.7,   0.98174, 2,    117.903, -100.3,    0.9818, 0, 0, 0, 0, 0, 0, 0, 0
"X2764412A", 0.208, 1,    129.367,  -45.6,    1.0773, 2,    129.374,  134.4,    1.0773, 0, 0, 0, 0, 0, 0, 0, 0
"X2766716C", 0.208, 1,    111.553,   74.9,   0.92892, 2,    111.559, -105.1,   0.92897, 0, 0, 0, 0, 0, 0, 0, 0
"X2991917B", 0.208, 1,    72.9049, -175.2,   0.60709, 2,    72.9091,    4.8,   0.60713, 0, 0, 0, 0, 0, 0, 0, 0
"X3254229B", 0.208, 1,    63.3707, -176.4,    0.5277, 2,    63.3743,    3.6,   0.52773, 0, 0, 0, 0, 0, 0, 0, 0
"X2935556B", 0.208, 1,    63.0143, -176.5,   0.52473, 2,    63.0179,    3.5,   0.52476, 0, 0, 0, 0, 0, 0, 0, 0
"X3197660B", 0.208, 1,    61.4581, -176.8,   0.51177, 2,    61.4617,    3.2,    0.5118, 0, 0, 0, 0, 0, 0, 0, 0
"X2989565A", 0.208, 1,    122.305,  -38.7,    1.0185, 2,    122.312,  141.3,    1.0185, 0, 0, 0, 0, 0, 0, 0, 0
"X3645809C", 0.208, 1,    113.278,   75.2,   0.94329, 2,    113.285, -104.8,   0.94334, 0, 0, 0, 0, 0, 0, 0, 0
"X3086075B", 0.208, 1,   0.448492, -175.3, 0.0037347, 2,   0.448517,    4.7, 0.0037349, 0, 0, 0, 0, 0, 0, 0, 0
"X3122824A", 0.208, 1,    118.477,  -42.5,   0.98658, 2,    118.484,  137.5,   0.98664, 0, 0, 0, 0, 0, 0, 0, 0
"X3216338B", 0.208, 1,    62.3617, -176.6,    0.5193, 2,    62.3653,    3.4,   0.51933, 0, 0, 0, 0, 0, 0, 0, 0
"X2729405B", 0.208, 1,    76.9109, -174.0,   0.64045, 2,    76.9153,    6.0,   0.64049, 0, 0, 0, 0, 0, 0, 0, 0
"X2823545A", 0.208, 1,    119.131,  -40.8,   0.99202, 2,    119.138,  139.2,   0.99208, 0, 0, 0, 0, 0, 0, 0, 0
"X2916610B", 0.208, 1,     63.447, -175.8,   0.52833, 2,    63.4507,    4.2,   0.52836, 0, 0, 0, 0, 0, 0, 0, 0
"X3177665A", 0.208, 1,    132.058,  -44.9,    1.0997, 2,    132.066,  135.1,    1.0997, 0, 0, 0, 0, 0, 0, 0, 0
"X2803199A", 0.208, 1,    120.139,  -39.6,    1.0004, 2,    120.146,  140.4,    1.0005, 0, 0, 0, 0, 0, 0, 0, 0
"X2803199B", 0.208, 1,    60.7265, -175.1,   0.50568, 2,      60.73,    4.9,   0.50571, 0, 0, 0, 0, 0, 0, 0, 0
"X2803199C", 0.208, 1,    120.673,   78.2,    1.0049, 2,     120.68, -101.8,    1.0049, 0, 0, 0, 0, 0, 0, 0, 0
"X2691952A", 0.208, 1,    129.756,  -45.0,    1.0805, 2,    129.763,  134.9,    1.0806, 0, 0, 0, 0, 0, 0, 0, 0
"X2748144A", 0.208, 1,    129.466,  -43.1,    1.0781, 2,    129.474,  136.9,    1.0781, 0, 0, 0, 0, 0, 0, 0, 0
"X3029504B", 0.208, 1,    61.1038, -176.3,   0.50882, 2,    61.1074,    3.7,   0.50885, 0, 0, 0, 0, 0, 0, 0, 0
"X3197635B", 0.208, 1,    61.3131, -176.2,   0.51056, 2,    61.3167,    3.8,   0.51059, 0, 0, 0, 0, 0, 0, 0, 0
"X2724120C", 0.208, 1,    118.646,   81.8,   0.98799, 2,    118.653,  -98.2,   0.98805, 0, 0, 0, 0, 0, 0, 0, 0
"X3235244A", 0.208, 1,    131.819,  -45.0,    1.0977, 2,    131.827,  135.0,    1.0977, 0, 0, 0, 0, 0, 0, 0, 0
"X2804254A", 0.208, 1,    131.898,  -44.7,    1.0983, 2,    131.905,  135.3,    1.0984, 0, 0, 0, 0, 0, 0, 0, 0
"X2820531B", 0.208, 1,    63.4285, -176.1,   0.52818, 2,    63.4322,    3.9,   0.52821, 0, 0, 0, 0, 0, 0, 0, 0
"X3254214B", 0.208, 1,    61.0255, -176.3,   0.50817, 2,     61.029,    3.7,    0.5082, 0, 0, 0, 0, 0, 0, 0, 0
"X2691966B", 0.208, 1,    63.2848, -176.4,   0.52698, 2,    63.2884,    3.6,   0.52701, 0, 0, 0, 0, 0, 0, 0, 0
"X3122822A", 0.208, 1,    129.772,  -45.0,    1.0806, 2,    129.779,  135.0,    1.0807, 0, 0, 0, 0, 0, 0, 0, 0
"X3197639A", 0.208, 1,    129.431,  -45.1,    1.0778, 2,    129.439,  134.9,    1.0779, 0, 0, 0, 0, 0, 0, 0, 0
"X3120503A", 0.208, 1,    128.948,  -45.7,    1.0738, 2,    128.956,  134.3,    1.0738, 0, 0, 0, 0, 0, 0, 0, 0
"X3216349B", 0.208, 1,    60.9818, -176.3,   0.50781, 2,    60.9854,    3.7,   0.50784, 0, 0, 0, 0, 0, 0, 0, 0
"X3027670B", 0.208, 1,    60.7278, -175.1,   0.50569, 2,    60.7313,    4.9,   0.50572, 0, 0, 0, 0, 0, 0, 0, 0
"X3085392C", 0.208, 1,    117.778,   79.7,   0.98076, 2,    117.785, -100.3,   0.98081, 0, 0, 0, 0, 0, 0, 0, 0
"X3010556A", 0.208, 1,    121.811,  -42.0,    1.0143, 2,    121.818,  138.0,    1.0144, 0, 0, 0, 0, 0, 0, 0, 0
"X3232902A", 0.208, 1,    120.087,  -40.0,   0.99998, 2,    120.094,  140.0,         1, 0, 0, 0, 0, 0, 0, 0, 0
"X3101782A", 0.208, 1,    119.134,  -40.8,   0.99204, 2,     119.14,  139.2,    0.9921, 0, 0, 0, 0, 0, 0, 0, 0
"X2766715B", 0.208, 1,     62.487, -176.6,   0.52034, 2,    62.4906,    3.4,   0.52037, 0, 0, 0, 0, 0, 0, 0, 0
"X2970804C", 0.208, 1,    121.557,   83.3,    1.0122, 2,    121.564,  -96.7,    1.0123, 0, 0, 0, 0, 0, 0, 0, 0
"X3178975B", 0.208, 1,    61.6465, -176.7,   0.51334, 2,      61.65,    3.3,   0.51337, 0, 0, 0, 0, 0, 0, 0, 0
"X2841648A", 0.208, 1,    128.949,  -45.1,    1.0738, 2,    128.956,  134.9,    1.0738, 0, 0, 0, 0, 0, 0, 0, 0
"X3029497C", 0.208, 1,     117.78,   79.7,   0.98077, 2,    117.787, -100.3,   0.98083, 0, 0, 0, 0, 0, 0, 0, 0
"X3029520B", 0.208, 1,    61.0445, -176.3,   0.50833, 2,     61.048,    3.7,   0.50836, 0, 0, 0, 0, 0, 0, 0, 0
"X2766744B", 0.208, 1,    62.8932, -176.3,   0.52372, 2,    62.8969,    3.7,   0.52375, 0, 0, 0, 0, 0, 0, 0, 0
"X3029518B", 0.208, 1,    62.2179, -176.1,    0.5181, 2,    62.2214,    3.9,   0.51813, 0, 0, 0, 0, 0, 0, 0, 0
"X2936214A", 0.208, 1,    119.755,  -40.3,   0.99722, 2,    119.762,  139.6,   0.99728, 0, 0, 0, 0, 0, 0, 0, 0
"X2954346B", 0.208, 1,    61.2984, -176.8,   0.51044, 2,    61.3019,    3.2,   0.51047, 0, 0, 0, 0, 0, 0, 0, 0
"X2879061B", 0.208, 1,    61.5386, -176.2,   0.51244, 2,    61.5421,    3.8,   0.51247, 0, 0, 0, 0, 0, 0, 0, 0
"X3141394B", 0.208, 1,    64.3991, -175.5,   0.53626, 2,    64.4028,    4.5,   0.53629, 0, 0, 0, 0, 0, 0, 0, 0
"X3142098B", 0.208, 1,    64.2503, -172.9,   0.53502, 2,     64.254,    7.1,   0.53505, 0, 0, 0, 0, 0, 0, 0, 0
"X3645812C", 0.208, 1,    113.278,   75.2,   0.94328, 2,    113.284, -104.8,   0.94334, 0, 0, 0, 0, 0, 0, 0, 0
"X2916627A", 0.208, 1,    121.634,  -42.0,    1.0129, 2,    121.641,  138.0,    1.0129, 0, 0, 0, 0, 0, 0, 0, 0
"X3066815C", 0.208, 1,    113.738,   75.2,   0.94712, 2,    113.745, -104.8,   0.94717, 0, 0, 0, 0, 0, 0, 0, 0
"X3179678B", 0.208, 1,    67.8177, -172.6,   0.56473, 2,    67.8216,    7.4,   0.56476, 0, 0, 0, 0, 0, 0, 0, 0
"X3254237A", 0.208, 1,    120.126,  -39.6,    1.0003, 2,    120.133,  140.4,    1.0004, 0, 0, 0, 0, 0, 0, 0, 0
"X2710512B", 0.208, 1,    61.3364, -176.8,   0.51076, 2,    61.3399,    3.2,   0.51079, 0, 0, 0, 0, 0, 0, 0, 0
"X3104125B", 0.208, 1,    72.0909, -173.6,   0.60031, 2,    72.0951,    6.4,   0.60035, 0, 0, 0, 0, 0, 0, 0, 0
"X3010559A", 0.208, 1,    131.809,  -45.0,    1.0976, 2,    131.817,  135.0,    1.0977, 0, 0, 0, 0, 0, 0, 0, 0
"X2897790C", 0.208, 1,    118.634,   76.1,   0.98788, 2,    118.641, -103.9,   0.98794, 0, 0, 0, 0, 0, 0, 0, 0
"X2711225C", 0.208, 1,    123.564,   79.3,    1.0289, 2,    123.571, -100.7,     1.029, 0, 0, 0, 0, 0, 0, 0, 0
"X2766729A", 0.208, 1,    119.669,  -42.5,    0.9965, 2,    119.675,  137.5,   0.99656, 0, 0, 0, 0, 0, 0, 0, 0
"X3235275B", 0.208, 1,    73.3855, -175.1,   0.61109, 2,    73.3897,    4.9,   0.61113, 0, 0, 0, 0, 0, 0, 0, 0
"X3728038A", 0.208, 1,    131.915,  -44.9,    1.0985, 2,    131.923,  135.1,    1.0985, 0, 0, 0, 0, 0, 0, 0, 0
"X3048222C", 0.208, 1,    111.812,   75.0,   0.93107, 2,    111.818, -105.0,   0.93113, 0, 0, 0, 0, 0, 0, 0, 0
"X2841630C", 0.208, 1,     118.87,   81.8,   0.98985, 2,    118.877,  -98.2,   0.98991, 0, 0, 0, 0, 0, 0, 0, 0
"X2991907A", 0.208, 1,     121.85,  -42.0,    1.0147, 2,    121.857,  138.0,    1.0147, 0, 0, 0, 0, 0, 0, 0, 0
"X2973144C", 0.208, 1,     118.67,   81.8,   0.98818, 2,    118.677,  -98.2,   0.98824, 0, 0, 0, 0, 0, 0, 0, 0
"X3178976A", 0.208, 1,    130.054,  -45.5,     1.083, 2,    130.061,  134.5,     1.083, 0, 0, 0, 0, 0, 0, 0, 0
"X3159448A", 0.208, 1,    132.003,  -45.0,    1.0992, 2,     132.01,  135.0,    1.0993, 0, 0, 0, 0, 0, 0, 0, 0
"X3231255C", 0.208, 1,    119.081,   76.5,   0.99161, 2,    119.088, -103.5,   0.99167, 0, 0, 0, 0, 0, 0, 0, 0
"X3197626C", 0.208, 1,    118.114,   79.8,   0.98356, 2,    118.121, -100.2,   0.98361, 0, 0, 0, 0, 0, 0, 0, 0
"X2802480B", 0.208, 1,    60.7012, -175.1,   0.50547, 2,    60.7047,    4.9,    0.5055, 0, 0, 0, 0, 0, 0, 0, 0
"X2823544A", 0.208, 1,    119.166,  -40.8,   0.99232, 2,    119.173,  139.2,   0.99238, 0, 0, 0, 0, 0, 0, 0, 0
"X2841624B", 0.208, 1,    62.3786, -176.6,   0.51944, 2,    62.3822,    3.4,   0.51947, 0, 0, 0, 0, 0, 0, 0, 0
"X3101194C", 0.208, 1,    109.772,   74.2,   0.91409, 2,    109.778, -105.8,   0.91414, 0, 0, 0, 0, 0, 0, 0, 0
"X2841619C", 0.208, 1,    117.495,   79.7,    0.9784, 2,    117.502, -100.3,   0.97846, 0, 0, 0, 0, 0, 0, 0, 0
"X2861218C", 0.208, 1,    121.198,   79.9,    1.0092, 2,    121.205, -100.1,    1.0093, 0, 0, 0, 0, 0, 0, 0, 0
"X2710513B", 0.208, 1,    61.2809, -176.8,    0.5103, 2,    61.2844,    3.2,   0.51033, 0, 0, 0, 0, 0, 0, 0, 0
"X2879062C", 0.208, 1,    117.692,   79.7,   0.98004, 2,    117.699, -100.3,    0.9801, 0, 0, 0, 0, 0, 0, 0, 0
"X2879767B", 0.208, 1,    64.2795, -172.9,   0.53527, 2,    64.2832,    7.1,    0.5353, 0, 0, 0, 0, 0, 0, 0, 0
"X2766725C", 0.208, 1,    112.046,   75.3,   0.93303, 2,    112.053, -104.7,   0.93308, 0, 0, 0, 0, 0, 0, 0, 0
"X3141396C", 0.208, 1,    111.367,   74.8,   0.92737, 2,    111.373, -105.2,   0.92742, 0, 0, 0, 0, 0, 0, 0, 0
"X2879752B", 0.208, 1,    76.8301, -174.0,   0.63978, 2,    76.8346,    6.0,   0.63981, 0, 0, 0, 0, 0, 0, 0, 0
"X2991940C", 0.208, 1,      118.5,   79.8,   0.98677, 2,    118.507, -100.2,   0.98683, 0, 0, 0, 0, 0, 0, 0, 0
"X2673321A", 0.208, 1,     119.46,  -42.5,   0.99477, 2,    119.467,  137.5,   0.99482, 0, 0, 0, 0, 0, 0, 0, 0
"X2673326B", 0.208, 1,     62.375, -176.6,   0.51941, 2,    62.3786,    3.4,   0.51944, 0, 0, 0, 0, 0, 0, 0, 0
"X2925506C", 0.208, 1,    110.907,   74.6,   0.92354, 2,    110.914, -105.4,    0.9236, 0, 0, 0, 0, 0, 0, 0, 0
"X2730106C", 0.208, 1,    120.177,   77.9,    1.0007, 2,    120.184, -102.1,    1.0008, 0, 0, 0, 0, 0, 0, 0, 0
"X2820556A", 0.208, 1,    128.988,  -45.1,    1.0741, 2,    128.996,  134.9,    1.0742, 0, 0, 0, 0, 0, 0, 0, 0
"X3235248C", 0.208, 1,    110.828,   74.9,   0.92289, 2,    110.835, -105.1,   0.92294, 0, 0, 0, 0, 0, 0, 0, 0
"X2822871B", 0.208, 1,    63.4605, -176.4,   0.52845, 2,    63.4641,    3.6,   0.52848, 0, 0, 0, 0, 0, 0, 0, 0
"X2955076A", 0.208, 1,    123.345,  -36.8,    1.0271, 2,    123.353,  143.2,    1.0272, 0, 0, 0, 0, 0, 0, 0, 0
"X2955005B", 0.208, 1,    60.9844, -174.9,   0.50783, 2,    60.9879,    5.1,   0.50786, 0, 0, 0, 0, 0, 0, 0, 0
"X3254208C", 0.208, 1,    111.197,   74.8,   0.92596, 2,    111.204, -105.2,   0.92601, 0, 0, 0, 0, 0, 0, 0, 0
"X3178978A", 0.208, 1,    129.283,  -45.1,    1.0766, 2,     129.29,  134.9,    1.0766, 0, 0, 0, 0, 0, 0, 0, 0
"X3235253A", 0.208, 1,    121.819,  -42.0,    1.0144, 2,    121.826,  138.0,    1.0145, 0, 0, 0, 0, 0, 0, 0, 0
"X3235241C", 0.208, 1,    110.484,   74.9,   0.92002, 2,     110.49, -105.1,   0.92007, 0, 0, 0, 0, 0, 0, 0, 0
"X3197636B", 0.208, 1,    61.6082, -176.2,   0.51302, 2,    61.6118,    3.8,   0.51305, 0, 0, 0, 0, 0, 0, 0, 0
"X3066811B", 0.208, 1,    61.6517, -176.7,   0.51338, 2,    61.6553,    3.3,   0.51341, 0, 0, 0, 0, 0, 0, 0, 0
"X3632979A", 0.208, 1,    130.134,  -45.5,    1.0836, 2,    130.142,  134.5,    1.0837, 0, 0, 0, 0, 0, 0, 0, 0
"X3086074C", 0.208, 1,    123.339,   79.6,    1.0271, 2,    123.346, -100.4,    1.0271, 0, 0, 0, 0, 0, 0, 0, 0
"X2674051A", 0.208, 1,    122.306,  -38.7,    1.0185, 2,    122.313,  141.3,    1.0185, 0, 0, 0, 0, 0, 0, 0, 0
"X3178981B", 0.208, 1,    74.8604, -175.0,   0.62338, 2,    74.8647,    5.0,   0.62341, 0, 0, 0, 0, 0, 0, 0, 0
"X3046854B", 0.208, 1,    61.0891, -176.3,    0.5087, 2,    61.0927,    3.7,   0.50873, 0, 0, 0, 0, 0, 0, 0, 0
"X2860506B", 0.208, 1,    62.8924, -176.4,   0.52372, 2,     62.896,    3.6,   0.52375, 0, 0, 0, 0, 0, 0, 0, 0
"X3048966C", 0.208, 1,    126.922,   79.9,    1.0569, 2,    126.929, -100.1,     1.057, 0, 0, 0, 0, 0, 0, 0, 0
"X2822872B", 0.208, 1,    63.2693, -176.1,   0.52685, 2,     63.273,    3.9,   0.52688, 0, 0, 0, 0, 0, 0, 0, 0
"X3214071C", 0.208, 1,    122.182,   78.7,    1.0174, 2,    122.189, -101.3,    1.0175, 0, 0, 0, 0, 0, 0, 0, 0
"X2786273B", 0.208, 1,    76.9053, -174.0,    0.6404, 2,    76.9097,    6.0,   0.64044, 0, 0, 0, 0, 0, 0, 0, 0
"X3104853C", 0.208, 1,    123.349,   79.6,    1.0272, 2,    123.357, -100.4,    1.0272, 0, 0, 0, 0, 0, 0, 0, 0
"X2973158C", 0.208, 1,    119.458,   82.0,   0.99475, 2,    119.465,  -98.0,   0.99481, 0, 0, 0, 0, 0, 0, 0, 0
"X3216123A", 0.208, 1,    132.726,  -44.8,    1.1052, 2,    132.734,  135.2,    1.1053, 0, 0, 0, 0, 0, 0, 0, 0
"X2860485B", 0.208, 1,    62.8978, -176.4,   0.52376, 2,    62.9014,    3.6,   0.52379, 0, 0, 0, 0, 0, 0, 0, 0
"X3235946A", 0.208, 1,    119.274,  -40.8,   0.99322, 2,    119.281,  139.2,   0.99328, 0, 0, 0, 0, 0, 0, 0, 0
"X2973148A", 0.208, 1,    130.105,  -42.3,    1.0834, 2,    130.113,  137.7,    1.0835, 0, 0, 0, 0, 0, 0, 0, 0
"X3066829C", 0.208, 1,    110.457,   74.9,    0.9198, 2,    110.464, -105.1,   0.91985, 0, 0, 0, 0, 0, 0, 0, 0
"X3085393C", 0.208, 1,    117.849,   79.7,   0.98135, 2,    117.856, -100.3,   0.98141, 0, 0, 0, 0, 0, 0, 0, 0
